Date & Time, Temprature *C, Humidity %
[2021-12-23 03:26:41.419] ,24.4,47
[2021-12-23 03:26:43.443] ,24.4,47
[2021-12-23 03:26:45.479] ,24.4,47
[2021-12-23 03:26:47.504] ,24.4,47
[2021-12-23 03:26:49.538] ,24.4,47
[2021-12-23 03:26:51.563] ,24.4,47
[2021-12-23 03:26:53.585] ,24.4,47
[2021-12-23 03:26:55.625] ,24.4,47
[2021-12-23 03:26:57.645] ,24.4,47
[2021-12-23 03:26:59.669] ,24.4,47
[2021-12-23 03:27:01.702] ,24.4,47
[2021-12-23 03:27:03.736] ,24.4,47
[2021-12-23 03:27:05.755] ,24.4,47
[2021-12-23 03:27:07.792] ,24.4,47
[2021-12-23 03:27:09.812] ,24.4,47
[2021-12-23 03:27:11.838] ,24.4,48
[2021-12-23 03:27:13.873] ,24.4,47
[2021-12-23 03:27:15.898] ,24.4,48
[2021-12-23 03:27:17.917] ,24.4,48
[2021-12-23 03:27:19.948] ,24.4,48
[2021-12-23 03:27:21.974] ,24.4,47
[2021-12-23 03:27:24.009] ,24.4,48
[2021-12-23 03:27:26.035] ,24.4,48
[2021-12-23 03:27:28.054] ,24.4,48
[2021-12-23 03:27:30.090] ,24.4,48
[2021-12-23 03:27:32.111] ,24.4,48
[2021-12-23 03:27:34.137] ,24.4,48
[2021-12-23 03:27:36.165] ,24.4,48
[2021-12-23 03:27:38.205] ,24.4,48
[2021-12-23 03:27:40.229] ,24.4,48
[2021-12-23 03:27:42.253] ,24.4,48
[2021-12-23 03:27:44.288] ,24.4,48
[2021-12-23 03:27:46.312] ,24.4,48
[2021-12-23 03:27:48.337] ,24.4,48
[2021-12-23 03:27:50.372] ,24.4,48
[2021-12-23 03:27:52.398] ,24.4,48
[2021-12-23 03:27:54.427] ,24.4,48
[2021-12-23 03:27:56.452] ,24.4,48
[2021-12-23 03:27:58.476] ,24.4,48
[2021-12-23 03:28:00.502] ,24.4,48
[2021-12-23 03:28:02.536] ,24.4,48
[2021-12-23 03:28:04.556] ,24.4,47
[2021-12-23 03:28:06.581] ,24.4,48
[2021-12-23 03:28:08.617] ,24.4,48
[2021-12-23 03:28:10.641] ,24.4,48
[2021-12-23 03:28:12.666] ,24.4,48
[2021-12-23 03:28:14.700] ,24.4,47
[2021-12-23 03:28:16.726] ,24.4,48
[2021-12-23 03:28:18.745] ,24.4,47
[2021-12-23 03:28:20.785] ,24.4,48
[2021-12-23 03:28:22.809] ,24.4,48
[2021-12-23 03:28:24.841] ,24.4,48
[2021-12-23 03:28:26.859] ,24.4,47
[2021-12-23 03:28:28.892] ,24.4,48
[2021-12-23 03:28:30.918] ,24.4,47
[2021-12-23 03:28:32.957] ,24.4,48
[2021-12-23 03:28:34.977] ,24.4,48
[2021-12-23 03:28:37.012] ,24.4,47
[2021-12-23 03:28:39.029] ,24.4,48
[2021-12-23 03:28:41.054] ,24.4,48
[2021-12-23 03:28:43.092] ,24.4,48
[2021-12-23 03:28:45.116] ,24.4,47
[2021-12-23 03:28:47.145] ,24.4,48
[2021-12-23 03:28:49.169] ,24.4,48
[2021-12-23 03:28:51.190] ,24.4,48
[2021-12-23 03:28:53.225] ,24.4,48
[2021-12-23 03:28:55.246] ,24.4,48
[2021-12-23 03:28:57.287] ,24.4,48
[2021-12-23 03:28:59.307] ,24.4,48
[2021-12-23 03:29:01.342] ,24.4,48
[2021-12-23 03:29:03.361] ,24.4,48
[2021-12-23 03:29:05.395] ,24.4,48
[2021-12-23 03:29:07.420] ,24.4,48
[2021-12-23 03:29:09.448] ,24.4,48
[2021-12-23 03:29:11.468] ,24.4,48
[2021-12-23 03:29:13.505] ,24.4,48
[2021-12-23 03:29:15.536] ,24.4,48
[2021-12-23 03:29:17.562] ,24.4,48
[2021-12-23 03:29:19.592] ,24.4,48
[2021-12-23 03:29:21.616] ,24.4,48
[2021-12-23 03:29:23.634] ,24.4,48
[2021-12-23 03:29:25.673] ,24.4,48
[2021-12-23 03:29:27.698] ,24.4,47
[2021-12-23 03:29:29.716] ,24.4,48
[2021-12-23 03:29:31.759] ,24.4,47
[2021-12-23 03:29:33.778] ,24.4,47
[2021-12-23 03:29:35.799] ,24.4,47
[2021-12-23 03:29:37.826] ,24.4,47
[2021-12-23 03:29:39.866] ,24.4,47
[2021-12-23 03:29:41.891] ,24.4,47
[2021-12-23 03:29:43.923] ,24.4,47
[2021-12-23 03:29:45.943] ,24.4,47
[2021-12-23 03:29:47.979] ,24.4,47
[2021-12-23 03:29:50.006] ,24.4,47
[2021-12-23 03:29:52.035] ,24.4,47
[2021-12-23 03:29:54.061] ,24.4,47
[2021-12-23 03:29:56.085] ,24.4,47
[2021-12-23 03:29:58.115] ,24.4,47
[2021-12-23 03:30:00.136] ,24.4,47
[2021-12-23 03:30:02.171] ,24.4,47
[2021-12-23 03:30:04.197] ,24.4,47
[2021-12-23 03:30:06.225] ,24.4,47
[2021-12-23 03:30:08.256] ,24.4,47
[2021-12-23 03:30:10.281] ,24.4,47
[2021-12-23 03:30:12.306] ,24.4,47
[2021-12-23 03:30:14.333] ,24.4,47
[2021-12-23 03:30:16.367] ,24.4,47
[2021-12-23 03:30:18.388] ,24.4,47
[2021-12-23 03:30:20.414] ,24.4,47
[2021-12-23 03:30:22.446] ,24.4,47
[2021-12-23 03:30:24.472] ,24.4,47
[2021-12-23 03:30:26.501] ,24.4,47
[2021-12-23 03:30:28.530] ,24.4,47
[2021-12-23 03:30:30.557] ,24.4,47
[2021-12-23 03:30:32.576] ,24.4,47
[2021-12-23 03:30:34.617] ,24.4,48
[2021-12-23 03:30:36.646] ,24.4,48
[2021-12-23 03:30:38.665] ,24.4,47
[2021-12-23 03:30:40.700] ,24.4,48
[2021-12-23 03:30:42.725] ,24.4,48
[2021-12-23 03:30:44.758] ,24.4,48
[2021-12-23 03:30:46.778] ,24.4,48
[2021-12-23 03:30:48.813] ,24.4,47
[2021-12-23 03:30:50.843] ,24.4,48
[2021-12-23 03:30:52.864] ,24.4,48
[2021-12-23 03:30:54.891] ,24.4,48
[2021-12-23 03:30:56.915] ,24.4,48
[2021-12-23 03:30:58.951] ,24.3,48
[2021-12-23 03:31:00.971] ,24.4,48
[2021-12-23 03:31:03.009] ,24.4,48
[2021-12-23 03:31:05.037] ,24.4,48
[2021-12-23 03:31:07.055] ,24.4,48
[2021-12-23 03:31:09.090] ,24.4,48
[2021-12-23 03:31:11.116] ,24.3,48
[2021-12-23 03:31:13.136] ,24.3,48
[2021-12-23 03:31:15.172] ,24.3,48
[2021-12-23 03:31:17.195] ,24.3,48
[2021-12-23 03:31:19.229] ,24.3,48
[2021-12-23 03:31:21.247] ,24.3,48
[2021-12-23 03:31:23.286] ,24.3,48
[2021-12-23 03:31:25.306] ,24.3,48
[2021-12-23 03:31:27.336] ,24.3,48
[2021-12-23 03:31:29.357] ,24.3,48
[2021-12-23 03:31:31.396] ,24.3,48
[2021-12-23 03:31:33.414] ,24.3,48
[2021-12-23 03:31:35.448] ,24.3,48
[2021-12-23 03:31:37.470] ,24.3,48
[2021-12-23 03:31:39.493] ,24.3,48
[2021-12-23 03:31:41.528] ,24.3,48
[2021-12-23 03:31:43.553] ,24.3,48
[2021-12-23 03:31:45.587] ,24.3,48
[2021-12-23 03:31:47.606] ,24.3,48
[2021-12-23 03:31:49.644] ,24.3,48
[2021-12-23 03:31:51.669] ,24.3,48
[2021-12-23 03:31:53.688] ,24.3,48
[2021-12-23 03:31:55.728] ,24.3,48
[2021-12-23 03:31:57.748] ,24.3,48
[2021-12-23 03:31:59.783] ,24.3,48
[2021-12-23 03:32:01.809] ,24.3,48
[2021-12-23 03:32:03.829] ,24.3,48
[2021-12-23 03:32:05.865] ,24.3,48
[2021-12-23 03:32:07.884] ,24.3,48
[2021-12-23 03:32:09.925] ,24.3,48
[2021-12-23 03:32:11.947] ,24.3,48
[2021-12-23 03:32:13.973] ,24.3,48
[2021-12-23 03:32:16.005] ,24.3,48
[2021-12-23 03:32:18.027] ,24.3,48
[2021-12-23 03:32:20.055] ,24.3,48
[2021-12-23 03:32:22.077] ,24.3,48
[2021-12-23 03:32:24.118] ,24.3,48
[2021-12-23 03:32:26.138] ,24.3,48
[2021-12-23 03:32:28.174] ,24.3,48
[2021-12-23 03:32:30.200] ,24.3,48
[2021-12-23 03:32:32.220] ,24.3,48
[2021-12-23 03:32:34.253] ,24.3,48
[2021-12-23 03:32:36.276] ,24.3,48
[2021-12-23 03:32:38.311] ,24.3,48
[2021-12-23 03:32:40.336] ,24.3,48
[2021-12-23 03:32:42.357] ,24.3,48
[2021-12-23 03:32:44.392] ,24.3,48
[2021-12-23 03:32:46.412] ,24.3,48
[2021-12-23 03:32:48.439] ,24.3,48
[2021-12-23 03:32:50.473] ,24.3,48
[2021-12-23 03:32:52.493] ,24.3,48
[2021-12-23 03:32:54.527] ,24.3,47
[2021-12-23 03:32:56.552] ,24.3,48
[2021-12-23 03:32:58.588] ,24.3,48
[2021-12-23 03:33:00.607] ,24.3,48
[2021-12-23 03:33:02.643] ,24.3,47
[2021-12-23 03:33:04.666] ,24.3,48
[2021-12-23 03:33:06.690] ,24.3,48
[2021-12-23 03:33:08.724] ,24.3,47
[2021-12-23 03:33:10.745] ,24.3,48
[2021-12-23 03:33:12.780] ,24.3,48
[2021-12-23 03:33:14.807] ,24.4,48
[2021-12-23 03:33:16.841] ,24.3,48
[2021-12-23 03:33:18.860] ,24.3,48
[2021-12-23 03:33:20.885] ,24.4,48
[2021-12-23 03:33:22.919] ,24.4,48
[2021-12-23 03:33:24.948] ,24.3,48
[2021-12-23 03:33:26.966] ,24.3,48
[2021-12-23 03:33:29.002] ,24.4,48
[2021-12-23 03:33:31.020] ,24.4,48
[2021-12-23 03:33:33.053] ,24.4,48
[2021-12-23 03:33:35.088] ,24.3,48
[2021-12-23 03:33:37.114] ,24.4,48
[2021-12-23 03:33:39.132] ,24.4,48
[2021-12-23 03:33:41.171] ,24.3,48
[2021-12-23 03:33:43.195] ,24.4,48
[2021-12-23 03:33:45.228] ,24.3,48
[2021-12-23 03:33:47.247] ,24.3,48
[2021-12-23 03:33:49.270] ,24.4,48
[2021-12-23 03:33:51.311] ,24.4,48
[2021-12-23 03:33:53.329] ,24.3,48
[2021-12-23 03:33:55.363] ,24.4,48
[2021-12-23 03:33:57.384] ,24.3,48
[2021-12-23 03:33:59.418] ,24.3,48
[2021-12-23 03:34:01.444] ,24.3,48
[2021-12-23 03:34:03.465] ,24.3,48
[2021-12-23 03:34:05.492] ,24.3,48
[2021-12-23 03:34:07.523] ,24.3,48
[2021-12-23 03:34:09.558] ,24.3,48
[2021-12-23 03:34:11.582] ,24.3,48
[2021-12-23 03:34:13.609] ,24.3,48
[2021-12-23 03:34:15.629] ,24.3,48
[2021-12-23 03:34:17.665] ,24.3,48
[2021-12-23 03:34:19.690] ,24.3,48
[2021-12-23 03:34:21.711] ,24.3,48
[2021-12-23 03:34:23.751] ,24.3,48
[2021-12-23 03:34:25.771] ,24.3,48
[2021-12-23 03:34:27.806] ,24.4,48
[2021-12-23 03:34:29.829] ,24.3,48
[2021-12-23 03:34:31.865] ,24.3,48
[2021-12-23 03:34:33.890] ,24.3,48
[2021-12-23 03:34:35.916] ,24.3,48
[2021-12-23 03:34:37.951] ,24.3,48
[2021-12-23 03:34:39.974] ,24.4,48
[2021-12-23 03:34:41.994] ,24.3,48
[2021-12-23 03:34:44.029] ,24.3,48
[2021-12-23 03:34:46.056] ,24.3,48
[2021-12-23 03:34:48.077] ,24.3,48
[2021-12-23 03:34:50.112] ,24.3,48
[2021-12-23 03:34:52.132] ,24.3,48
[2021-12-23 03:34:54.168] ,24.3,48
[2021-12-23 03:34:56.198] ,24.3,48
[2021-12-23 03:34:58.220] ,24.3,48
[2021-12-23 03:35:00.246] ,24.3,48
[2021-12-23 03:35:02.272] ,24.3,48
[2021-12-23 03:35:04.306] ,24.3,48
[2021-12-23 03:35:06.328] ,24.3,48
[2021-12-23 03:35:08.362] ,24.3,48
[2021-12-23 03:35:10.388] ,24.3,48
[2021-12-23 03:35:12.414] ,24.3,48
[2021-12-23 03:35:14.448] ,24.3,48
[2021-12-23 03:35:16.468] ,24.4,48
[2021-12-23 03:35:18.491] ,24.3,48
[2021-12-23 03:35:20.526] ,24.4,48
[2021-12-23 03:35:22.557] ,24.3,48
[2021-12-23 03:35:24.575] ,24.3,48
[2021-12-23 03:35:26.607] ,24.3,48
[2021-12-23 03:35:28.627] ,24.3,48
[2021-12-23 03:35:30.658] ,24.4,48
[2021-12-23 03:35:32.693] ,24.3,48
[2021-12-23 03:35:34.720] ,24.4,48
[2021-12-23 03:35:36.740] ,24.4,48
[2021-12-23 03:35:38.774] ,24.3,48
[2021-12-23 03:35:40.798] ,24.3,48
[2021-12-23 03:35:42.822] ,24.3,48
[2021-12-23 03:35:44.856] ,24.3,48
[2021-12-23 03:35:46.881] ,24.3,48
[2021-12-23 03:35:48.911] ,24.3,48
[2021-12-23 03:35:50.945] ,24.3,48
[2021-12-23 03:35:52.965] ,24.3,48
[2021-12-23 03:35:54.997] ,24.3,48
[2021-12-23 03:35:57.021] ,24.4,48
[2021-12-23 03:35:59.048] ,24.4,48
[2021-12-23 03:36:01.083] ,24.3,48
[2021-12-23 03:36:03.102] ,24.3,48
[2021-12-23 03:36:05.138] ,24.3,48
[2021-12-23 03:36:07.164] ,24.3,48
[2021-12-23 03:36:09.189] ,24.3,48
[2021-12-23 03:36:11.215] ,24.3,48
[2021-12-23 03:36:13.251] ,24.3,48
[2021-12-23 03:36:15.272] ,24.3,48
[2021-12-23 03:36:17.307] ,24.3,48
[2021-12-23 03:36:19.332] ,24.3,48
[2021-12-23 03:36:21.351] ,24.3,48
[2021-12-23 03:36:23.392] ,24.3,48
[2021-12-23 03:36:25.409] ,24.3,48
[2021-12-23 03:36:27.443] ,24.3,48
[2021-12-23 03:36:29.470] ,24.3,48
[2021-12-23 03:36:31.490] ,24.3,48
[2021-12-23 03:36:33.526] ,24.3,48
[2021-12-23 03:36:35.544] ,24.3,48
[2021-12-23 03:36:37.584] ,24.3,48
[2021-12-23 03:36:39.609] ,24.3,48
[2021-12-23 03:36:41.628] ,24.3,48
[2021-12-23 03:36:43.662] ,24.3,48
[2021-12-23 03:36:45.683] ,24.3,48
[2021-12-23 03:36:47.720] ,24.2,48
[2021-12-23 03:36:49.745] ,24.3,48
[2021-12-23 03:36:51.766] ,24.3,48
[2021-12-23 03:36:53.800] ,24.3,48
[2021-12-23 03:36:55.833] ,24.2,48
[2021-12-23 03:36:57.848] ,24.2,48
[2021-12-23 03:36:59.884] ,24.3,48
[2021-12-23 03:37:01.910] ,24.2,48
[2021-12-23 03:37:03.929] ,24.2,48
[2021-12-23 03:37:05.966] ,24.3,48
[2021-12-23 03:37:08.001] ,24.2,48
[2021-12-23 03:37:10.012] ,24.2,48
[2021-12-23 03:37:12.054] ,24.2,48
[2021-12-23 03:37:14.074] ,24.2,48
[2021-12-23 03:37:16.107] ,24.2,48
[2021-12-23 03:37:18.128] ,24.2,48
[2021-12-23 03:37:20.154] ,24.2,48
[2021-12-23 03:37:22.179] ,24.2,48
[2021-12-23 03:37:24.215] ,24.2,48
[2021-12-23 03:37:26.234] ,24.2,48
[2021-12-23 03:37:28.270] ,24.2,48
[2021-12-23 03:37:30.290] ,24.2,48
[2021-12-23 03:37:32.324] ,24.1,48
[2021-12-23 03:37:34.357] ,24.2,48
[2021-12-23 03:37:36.384] ,24.2,48
[2021-12-23 03:37:38.406] ,24.2,48
[2021-12-23 03:37:40.441] ,24.2,48
[2021-12-23 03:37:42.466] ,24.2,48
[2021-12-23 03:37:44.486] ,24.2,49
[2021-12-23 03:37:46.526] ,24.2,48
[2021-12-23 03:37:48.546] ,24.2,49
[2021-12-23 03:37:50.581] ,24.2,48
[2021-12-23 03:37:52.609] ,24.2,48
[2021-12-23 03:37:54.635] ,24.2,49
[2021-12-23 03:37:56.653] ,24.2,48
[2021-12-23 03:37:58.688] ,24.2,49
[2021-12-23 03:38:00.717] ,24.2,49
[2021-12-23 03:38:02.743] ,24.2,48
[2021-12-23 03:38:04.776] ,24.2,48
[2021-12-23 03:38:06.796] ,24.2,48
[2021-12-23 03:38:08.832] ,24.2,49
[2021-12-23 03:38:10.860] ,24.2,48
[2021-12-23 03:38:12.878] ,24.2,48
[2021-12-23 03:38:14.913] ,24.2,48
[2021-12-23 03:38:16.933] ,24.2,48
[2021-12-23 03:38:18.958] ,24.2,48
[2021-12-23 03:38:20.984] ,24.2,48
[2021-12-23 03:38:23.019] ,24.2,48
[2021-12-23 03:38:25.054] ,24.2,48
[2021-12-23 03:38:27.073] ,24.2,48
[2021-12-23 03:38:29.099] ,24.2,48
[2021-12-23 03:38:31.122] ,24.2,48
[2021-12-23 03:38:33.161] ,24.2,48
[2021-12-23 03:38:35.187] ,24.2,48
[2021-12-23 03:38:37.206] ,24.2,48
[2021-12-23 03:38:39.241] ,24.2,48
[2021-12-23 03:38:41.262] ,24.2,48
[2021-12-23 03:38:43.301] ,24.2,48
[2021-12-23 03:38:45.321] ,24.2,48
[2021-12-23 03:38:47.345] ,24.2,48
[2021-12-23 03:38:49.377] ,24.2,48
[2021-12-23 03:38:51.398] ,24.2,48
[2021-12-23 03:38:53.432] ,24.2,48
[2021-12-23 03:38:55.454] ,24.3,48
[2021-12-23 03:38:57.495] ,24.2,48
[2021-12-23 03:38:59.514] ,24.3,48
[2021-12-23 03:39:01.549] ,24.3,48
[2021-12-23 03:39:03.573] ,24.3,48
[2021-12-23 03:39:05.593] ,24.3,48
[2021-12-23 03:39:07.634] ,24.2,48
[2021-12-23 03:39:09.657] ,24.2,48
[2021-12-23 03:39:11.684] ,24.2,48
[2021-12-23 03:39:13.705] ,24.2,48
[2021-12-23 03:39:15.743] ,24.2,48
[2021-12-23 03:39:17.766] ,24.3,48
[2021-12-23 03:39:19.785] ,24.3,48
[2021-12-23 03:39:21.812] ,24.2,48
[2021-12-23 03:39:23.848] ,24.2,48
[2021-12-23 03:39:25.868] ,24.3,48
[2021-12-23 03:39:27.908] ,24.3,48
[2021-12-23 03:39:29.928] ,24.2,48
[2021-12-23 03:39:31.953] ,24.3,48
[2021-12-23 03:39:33.989] ,24.3,48
[2021-12-23 03:39:36.008] ,24.2,48
[2021-12-23 03:39:38.044] ,24.3,48
[2021-12-23 03:39:40.070] ,24.2,48
[2021-12-23 03:39:42.094] ,24.2,48
[2021-12-23 03:39:44.131] ,24.2,48
[2021-12-23 03:39:46.150] ,24.3,48
[2021-12-23 03:39:48.175] ,24.3,48
[2021-12-23 03:39:50.209] ,24.3,48
[2021-12-23 03:39:52.235] ,24.3,48
[2021-12-23 03:39:54.256] ,24.3,48
[2021-12-23 03:39:56.290] ,24.3,48
[2021-12-23 03:39:58.327] ,24.3,48
[2021-12-23 03:40:00.353] ,24.3,48
[2021-12-23 03:40:02.372] ,24.3,48
[2021-12-23 03:40:04.405] ,24.3,48
[2021-12-23 03:40:06.439] ,24.2,48
[2021-12-23 03:40:08.466] ,24.2,48
[2021-12-23 03:40:10.485] ,24.2,48
[2021-12-23 03:40:12.519] ,24.2,48
[2021-12-23 03:40:14.545] ,24.2,48
[2021-12-23 03:40:16.577] ,24.2,48
[2021-12-23 03:40:18.597] ,24.2,48
[2021-12-23 03:40:20.625] ,24.2,48
[2021-12-23 03:40:22.657] ,24.3,48
[2021-12-23 03:40:24.688] ,24.3,48
[2021-12-23 03:40:26.708] ,24.3,48
[2021-12-23 03:40:28.743] ,24.3,48
[2021-12-23 03:40:30.769] ,24.3,48
[2021-12-23 03:40:32.790] ,24.3,48
[2021-12-23 03:40:34.825] ,24.3,48
[2021-12-23 03:40:36.845] ,24.2,48
[2021-12-23 03:40:38.868] ,24.3,48
[2021-12-23 03:40:40.896] ,24.3,48
[2021-12-23 03:40:42.930] ,24.3,48
[2021-12-23 03:40:44.949] ,24.3,48
[2021-12-23 03:40:46.984] ,24.3,48
[2021-12-23 03:40:49.018] ,24.3,48
[2021-12-23 03:40:51.043] ,24.3,47
[2021-12-23 03:40:53.061] ,24.3,48
[2021-12-23 03:40:55.096] ,24.3,48
[2021-12-23 03:40:57.119] ,24.3,48
[2021-12-23 03:40:59.151] ,24.3,48
[2021-12-23 03:41:01.185] ,24.3,48
[2021-12-23 03:41:03.197] ,24.3,48
[2021-12-23 03:41:05.236] ,24.3,48
[2021-12-23 03:41:07.263] ,24.3,48
[2021-12-23 03:41:09.282] ,24.3,48
[2021-12-23 03:41:11.319] ,24.3,47
[2021-12-23 03:41:13.338] ,24.3,48
[2021-12-23 03:41:15.379] ,24.3,47
[2021-12-23 03:41:17.399] ,24.3,48
[2021-12-23 03:41:19.425] ,24.3,47
[2021-12-23 03:41:21.461] ,24.3,48
[2021-12-23 03:41:23.486] ,24.3,48
[2021-12-23 03:41:25.520] ,24.3,48
[2021-12-23 03:41:27.546] ,24.3,48
[2021-12-23 03:41:29.565] ,24.3,48
[2021-12-23 03:41:31.601] ,24.3,48
[2021-12-23 03:41:33.625] ,24.3,48
[2021-12-23 03:41:35.646] ,24.3,48
[2021-12-23 03:41:37.680] ,24.3,48
[2021-12-23 03:41:39.700] ,24.3,48
[2021-12-23 03:41:41.742] ,24.3,48
[2021-12-23 03:41:43.763] ,24.3,48
[2021-12-23 03:41:45.794] ,24.3,48
[2021-12-23 03:41:47.815] ,24.3,48
[2021-12-23 03:41:49.840] ,24.3,48
[2021-12-23 03:41:51.879] ,24.3,48
[2021-12-23 03:41:53.906] ,24.3,48
[2021-12-23 03:41:55.925] ,24.3,48
[2021-12-23 03:41:57.960] ,24.3,48
[2021-12-23 03:41:59.978] ,24.4,48
[2021-12-23 03:42:02.014] ,24.3,48
[2021-12-23 03:42:04.039] ,24.3,48
[2021-12-23 03:42:06.059] ,24.4,48
[2021-12-23 03:42:08.091] ,24.3,48
[2021-12-23 03:42:10.125] ,24.4,48
[2021-12-23 03:42:12.152] ,24.3,48
[2021-12-23 03:42:14.175] ,24.3,48
[2021-12-23 03:42:16.211] ,24.3,48
[2021-12-23 03:42:18.232] ,24.3,48
[2021-12-23 03:42:20.267] ,24.4,47
[2021-12-23 03:42:22.295] ,24.3,48
[2021-12-23 03:42:24.312] ,24.4,48
[2021-12-23 03:42:26.345] ,24.3,48
[2021-12-23 03:42:28.381] ,24.3,47
[2021-12-23 03:42:30.410] ,24.3,48
[2021-12-23 03:42:32.431] ,24.4,48
[2021-12-23 03:42:34.455] ,24.3,47
[2021-12-23 03:42:36.483] ,24.3,48
[2021-12-23 03:42:38.517] ,24.4,47
[2021-12-23 03:42:40.543] ,24.3,48
[2021-12-23 03:42:42.562] ,24.3,47
[2021-12-23 03:42:44.594] ,24.4,47
[2021-12-23 03:42:46.630] ,24.3,47
[2021-12-23 03:42:48.654] ,24.3,47
[2021-12-23 03:42:50.672] ,24.3,47
[2021-12-23 03:42:52.698] ,24.3,47
[2021-12-23 03:42:54.726] ,24.3,47
[2021-12-23 03:42:56.762] ,24.3,47
[2021-12-23 03:42:58.789] ,24.3,47
[2021-12-23 03:43:00.810] ,24.3,47
[2021-12-23 03:43:02.838] ,24.4,47
[2021-12-23 03:43:04.878] ,24.3,47
[2021-12-23 03:43:06.899] ,24.3,47
[2021-12-23 03:43:08.934] ,24.3,47
[2021-12-23 03:43:10.955] ,24.3,47
[2021-12-23 03:43:12.983] ,24.3,47
[2021-12-23 03:43:15.020] ,24.3,47
[2021-12-23 03:43:17.041] ,24.3,48
[2021-12-23 03:43:19.075] ,24.3,48
[2021-12-23 03:43:21.101] ,24.4,48
[2021-12-23 03:43:23.122] ,24.3,48
[2021-12-23 03:43:25.157] ,24.3,48
[2021-12-23 03:43:27.176] ,24.3,48
[2021-12-23 03:43:29.211] ,24.4,48
[2021-12-23 03:43:31.233] ,24.3,48
[2021-12-23 03:43:33.269] ,24.3,48
[2021-12-23 03:43:35.287] ,24.3,48
[2021-12-23 03:43:37.324] ,24.3,48
[2021-12-23 03:43:39.349] ,24.3,48
[2021-12-23 03:43:41.367] ,24.3,48
[2021-12-23 03:43:43.403] ,24.3,48
[2021-12-23 03:43:45.425] ,24.3,48
[2021-12-23 03:43:47.458] ,24.3,48
[2021-12-23 03:43:49.485] ,24.3,48
[2021-12-23 03:43:51.519] ,24.3,48
[2021-12-23 03:43:53.539] ,24.3,48
[2021-12-23 03:43:55.573] ,24.3,48
[2021-12-23 03:43:57.599] ,24.3,48
[2021-12-23 03:43:59.620] ,24.3,48
[2021-12-23 03:44:01.655] ,24.3,48
[2021-12-23 03:44:03.680] ,24.3,48
[2021-12-23 03:44:05.699] ,24.3,48
[2021-12-23 03:44:07.738] ,24.3,48
[2021-12-23 03:44:09.759] ,24.3,48
[2021-12-23 03:44:11.792] ,24.3,48
[2021-12-23 03:44:13.810] ,24.4,48
[2021-12-23 03:44:15.845] ,24.3,48
[2021-12-23 03:44:17.869] ,24.3,48
[2021-12-23 03:44:19.903] ,24.3,48
[2021-12-23 03:44:21.937] ,24.3,48
[2021-12-23 03:44:23.963] ,24.3,48
[2021-12-23 03:44:25.984] ,24.3,48
[2021-12-23 03:44:28.019] ,24.3,48
[2021-12-23 03:44:30.040] ,24.3,48
[2021-12-23 03:44:32.065] ,24.3,48
[2021-12-23 03:44:34.098] ,24.3,48
[2021-12-23 03:44:36.124] ,24.3,48
[2021-12-23 03:44:38.157] ,24.3,48
[2021-12-23 03:44:40.183] ,24.3,48
[2021-12-23 03:44:42.203] ,24.3,48
[2021-12-23 03:44:44.239] ,24.3,48
[2021-12-23 03:44:46.267] ,24.3,48
[2021-12-23 03:44:48.291] ,24.3,48
[2021-12-23 03:44:50.309] ,24.3,48
[2021-12-23 03:44:52.346] ,24.3,48
[2021-12-23 03:44:54.373] ,24.3,48
[2021-12-23 03:44:56.397] ,24.3,48
[2021-12-23 03:44:58.420] ,24.3,48
[2021-12-23 03:45:00.456] ,24.3,48
[2021-12-23 03:45:02.477] ,24.3,48
[2021-12-23 03:45:04.511] ,24.3,48
[2021-12-23 03:45:06.530] ,24.3,48
[2021-12-23 03:45:08.571] ,24.3,48
[2021-12-23 03:45:10.591] ,24.3,48
[2021-12-23 03:45:12.623] ,24.3,47
[2021-12-23 03:45:14.647] ,24.3,47
[2021-12-23 03:45:16.683] ,24.3,47
[2021-12-23 03:45:18.702] ,24.3,48
[2021-12-23 03:45:20.729] ,24.3,47
[2021-12-23 03:45:22.758] ,24.3,47
[2021-12-23 03:45:24.794] ,24.3,47
[2021-12-23 03:45:26.819] ,24.3,47
[2021-12-23 03:45:28.853] ,24.3,47
[2021-12-23 03:45:30.880] ,24.3,47
[2021-12-23 03:45:32.898] ,24.3,47
[2021-12-23 03:45:34.933] ,24.3,47
[2021-12-23 03:45:36.959] ,24.3,47
[2021-12-23 03:45:38.992] ,24.3,47
[2021-12-23 03:45:41.011] ,24.3,47
[2021-12-23 03:45:43.041] ,24.3,47
[2021-12-23 03:45:45.062] ,24.3,47
[2021-12-23 03:45:47.098] ,24.3,47
[2021-12-23 03:45:49.125] ,24.3,47
[2021-12-23 03:45:51.150] ,24.3,47
[2021-12-23 03:45:53.172] ,24.3,47
[2021-12-23 03:45:55.203] ,24.3,47
[2021-12-23 03:45:57.239] ,24.3,47
[2021-12-23 03:45:59.260] ,24.3,47
[2021-12-23 03:46:01.300] ,24.3,47
[2021-12-23 03:46:03.318] ,24.3,47
[2021-12-23 03:46:05.354] ,24.3,47
[2021-12-23 03:46:07.372] ,24.3,47
[2021-12-23 03:46:09.398] ,24.4,47
[2021-12-23 03:46:11.433] ,24.3,47
[2021-12-23 03:46:13.452] ,24.3,47
[2021-12-23 03:46:15.488] ,24.3,47
[2021-12-23 03:46:17.515] ,24.3,47
[2021-12-23 03:46:19.533] ,24.3,47
